index,month,year,PDSI,aet,def,ppt,soil,tmax,vpd,pet,gtm,mortality.begin
359,11,1987,-2.3,2,117,2,6,26.9,0.91,120,GTM_91,1983
360,12,1987,-2.5,5,105,5,6,25.7,0.88,110,GTM_91,1983
361,1,1988,-2.9,5,111,5,5,26.2,0.97,116,GTM_91,1983
362,2,1988,-1,108,0,148,37,27,1.04,108,GTM_91,1983
363,3,1988,-1.3,21,144,3,19,29.1,1.28,165,GTM_91,1983
364,4,1988,-1.8,25,134,21,13,29.2,1.31,159,GTM_91,1983
365,5,1988,-1.8,33,147,31,11,30.1,1.52,180,GTM_91,1983
366,6,1988,-2,12,152,10,9,31.6,1.84,164,GTM_91,1983
367,7,1988,2.5,133,0,312,55,27.6,0.88,133,GTM_91,1983
368,8,1988,3.1,130,0,206,55,27.2,0.82,130,GTM_91,1983
369,9,1988,3.6,77,61,45,20,28.7,1.23,138,GTM_91,1983
370,10,1988,3,18,127,13,14,27.1,1.02,146,GTM_91,1983
371,11,1988,2.3,10,109,7,11,25.4,0.8,119,GTM_91,1983
372,12,1988,1.6,5,107,3,9,25.1,0.81,112,GTM_91,1983
373,1,1989,1,10,98,9,8,24.5,0.87,108,GTM_91,1983
374,2,1989,-1.6,23,85,23,7,24.9,0.91,108,GTM_91,1983
375,3,1989,-1,67,67,70,6,27,1.07,134,GTM_91,1983
376,4,1989,1.5,101,43,106,5,26.7,1.1,145,GTM_91,1983
377,5,1989,1.1,26,151,27,5,28.7,1.42,177,GTM_91,1983
378,6,1989,0.600000000000001,14,151,14,4,31.3,1.83,165,GTM_91,1983
379,7,1989,-1.4,99,59,104,4,28.8,1.03,158,GTM_91,1983
380,8,1989,-1.7,111,24,117,4,28.6,0.97,135,GTM_91,1983
381,9,1989,-1.8,47,97,49,4,29.4,1.32,144,GTM_91,1983
382,10,1989,1.6,87,57,92,3,27.6,1.09,144,GTM_91,1983
383,11,1989,1.5,30,92,31,3,26.6,0.84,122,GTM_91,1983
384,12,1989,2.4,73,19,76,3,24.2,0.78,92,GTM_91,1983
385,1,1990,2.1,32,82,34,3,25.4,0.89,114,GTM_91,1983
386,2,1990,2.1,49,46,52,3,25.4,0.92,95,GTM_91,1983
387,3,1990,2.2,64,76,68,3,26.6,1.03,140,GTM_91,1983
388,4,1990,1.6,27,122,28,2,27.7,1.17,150,GTM_91,1983
389,5,1990,-1.3,3,182,3,2,30.6,1.6,185,GTM_91,1983
390,6,1990,-1.4,17,153,17,2,32.6,1.94,170,GTM_91,1983
391,7,1990,-1.8,106,40,111,2,28.6,1,146,GTM_91,1983
392,8,1990,-3.3,58,92,61,2,29,1.04,150,GTM_91,1983
393,9,1990,-3.4,43,106,45,2,29.7,1.35,149,GTM_91,1983
394,10,1990,-3.6,2,150,2,2,28.1,1.1,152,GTM_91,1983
395,11,1990,-3.8,0,116,0,2,27,0.9,117,GTM_91,1983
396,12,1990,-4,0,121,0,2,26.3,0.85,121,GTM_91,1983
397,1,1991,-3.6,32,78,34,2,25.6,0.9,110,GTM_91,1983
398,2,1991,-3.4,35,78,36,2,26.6,1.02,112,GTM_91,1983
399,3,1991,-1.8,112,24,117,2,25.8,1.05,135,GTM_91,1983
400,4,1991,-2.1,31,137,32,2,29.1,1.3,167,GTM_91,1983
401,5,1991,-1.6,49,132,52,2,29.6,1.53,181,GTM_91,1983
402,6,1991,-1.2,37,129,38,2,31.9,1.91,166,GTM_91,1983
403,7,1991,-1.2,129,16,136,1,27.8,0.98,146,GTM_91,1983
404,8,1991,-1,141,0,159,11,27.8,0.94,141,GTM_91,1983
405,9,1991,-0.899999999999999,51,101,52,9,29.2,1.36,152,GTM_91,1983
406,10,1991,-0.899999999999999,23,124,23,8,27.3,1.1,147,GTM_91,1983
407,11,1991,-1.3,6,113,5,7,25.4,0.83,119,GTM_91,1983
408,12,1991,-1.4,15,84,14,6,21.8,0.68,99,GTM_91,1983
409,1,1992,2,100,0,125,25,23.7,0.85,100,GTM_91,1983
410,2,1992,1.8,29,65,21,16,22.9,0.81,94,GTM_91,1983
411,3,1992,1.7,53,87,51,12,26.7,1.09,139,GTM_91,1983
412,4,1992,0.800000000000001,18,137,16,10,27.3,1.18,155,GTM_91,1983
413,5,1992,0.600000000000001,35,139,35,8,28.9,1.48,174,GTM_91,1983
414,6,1992,-1.1,12,157,12,7,31.2,1.84,169,GTM_91,1983
415,7,1992,-1.6,100,44,104,6,28.1,1,143,GTM_91,1983
416,8,1992,-1.3,126,0,159,31,26.6,0.89,126,GTM_91,1983
417,9,1992,-1.7,26,118,13,18,28.3,1.28,144,GTM_91,1983
418,10,1992,-1.4,32,104,28,13,26,1.04,136,GTM_91,1983
419,11,1992,0.700000000000003,60,47,60,10,23.9,0.74,107,GTM_91,1983
420,12,1992,3.4,94,0,160,55,23,0.73,94,GTM_91,1983
421,1,1993,3.9,74,29,41,20,24.4,0.86,102,GTM_91,1983
422,2,1993,3.9,65,39,62,14,24.2,0.89,104,GTM_91,1983
423,3,1993,4.2,83,66,85,11,27.4,1.12,150,GTM_91,1983
424,4,1993,5.6,132,6,137,10,25.7,1.1,138,GTM_91,1983
425,5,1993,6,77,87,79,8,28.4,1.42,164,GTM_91,1983
426,6,1993,5.9,43,121,44,7,31.2,1.84,164,GTM_91,1983
427,7,1993,5.2,139,11,146,6,28.2,1,150,GTM_91,1983
428,8,1993,3.5,80,67,84,6,27.9,0.94,147,GTM_91,1983
429,9,1993,2.4,31,123,33,5,29,1.34,154,GTM_91,1983
430,10,1993,3.7,83,61,87,5,26.4,1.04,143,GTM_91,1983
431,11,1993,2.8,3,117,3,4,26,0.86,120,GTM_91,1983
432,12,1993,2,3,110,3,4,23.1,0.74,113,GTM_91,1983
433,1,1994,1,0,124,0,4,25.5,0.94,125,GTM_91,1983
434,2,1994,0.600000000000001,25,94,26,3,26.4,1.02,119,GTM_91,1983
435,3,1994,-2.5,6,133,6,3,26.3,1.04,139,GTM_91,1983
436,4,1994,-2.3,46,110,48,3,28.3,1.26,156,GTM_91,1983
437,5,1994,-2.6,16,157,17,3,29.1,1.47,173,GTM_91,1983
438,6,1994,-1.8,42,121,44,3,30.3,1.77,163,GTM_91,1983
439,7,1994,-1.7,126,6,133,3,27.6,0.95,132,GTM_91,1983
440,8,1994,-1.1,135,0,203,55,27.2,0.9,135,GTM_91,1983
441,9,1994,1.9,105,42,74,20,27.9,1.27,148,GTM_91,1983
442,10,1994,1.3,9,145,3,14,27.3,1.09,154,GTM_91,1983
443,11,1994,1.1,24,91,22,11,24.9,0.79,115,GTM_91,1983
444,12,1994,1.3,40,72,40,9,24.5,0.79,113,GTM_91,1983
445,1,1995,-0.699999999999999,1,123,0,8,25.3,0.89,124,GTM_91,1983
446,2,1995,-0.799999999999997,41,68,42,7,25.1,0.94,110,GTM_91,1983
447,3,1995,-0.799999999999997,43,98,45,6,27.5,1.12,141,GTM_91,1983
448,4,1995,0.5,72,72,75,5,26.8,1.13,144,GTM_91,1983
449,5,1995,0,32,130,34,5,28.6,1.43,162,GTM_91,1983
450,6,1995,-0.699999999999999,10,155,10,4,30.7,1.81,164,GTM_91,1983
451,7,1995,0.300000000000001,133,0,170,34,27.4,0.95,133,GTM_91,1983
452,8,1995,-0.0999999999999979,134,0,158,50,27.4,0.92,134,GTM_91,1983
453,9,1995,0.800000000000001,76,70,49,20,29.1,1.33,146,GTM_91,1983
454,10,1995,0.600000000000001,22,126,17,14,27.6,1.11,148,GTM_91,1983
455,11,1995,-0.5,3,111,0,11,25.1,0.8,114,GTM_91,1983
456,12,1995,1,70,32,72,9,23.7,0.78,102,GTM_91,1983
457,1,1996,1,39,70,39,8,24.2,0.83,108,GTM_91,1983
458,2,1996,-0.699999999999999,9,116,9,7,27.5,1.11,125,GTM_91,1983
459,3,1996,1,95,40,99,6,27.5,1.12,135,GTM_91,1983
460,4,1996,1,53,99,55,5,28.1,1.21,152,GTM_91,1983
461,5,1996,2.6,105,49,110,5,27.8,1.34,154,GTM_91,1983
462,6,1996,2.5,34,127,35,4,30.1,1.75,160,GTM_91,1983
463,7,1996,1,69,79,72,4,28.8,1.02,148,GTM_91,1983
464,8,1996,0.800000000000001,133,0,142,6,27.5,0.88,133,GTM_91,1983
465,9,1996,-2,7,140,7,5,29.5,1.33,147,GTM_91,1983
466,10,1996,-2.4,1,148,1,5,27.7,1.11,149,GTM_91,1983
467,11,1996,2.4,113,0,141,26,25.4,0.82,113,GTM_91,1983
468,12,1996,2.3,23,87,15,16,25.6,0.86,110,GTM_91,1983
469,1,1997,1.6,14,100,11,12,26.1,0.95,114,GTM_91,1983
470,2,1997,0.700000000000003,4,115,2,10,25.9,0.98,120,GTM_91,1983
471,3,1997,-1.3,36,110,36,8,28.3,1.21,146,GTM_91,1983
472,4,1997,-1.5,33,112,34,7,28,1.22,145,GTM_91,1983
473,5,1997,-1.4,34,133,35,6,28.3,1.41,167,GTM_91,1983
474,6,1997,-0.899999999999999,34,118,35,6,32.1,1.91,152,GTM_91,1983
475,7,1997,-0.799999999999997,140,5,147,5,28.9,1.02,144,GTM_91,1983
476,8,1997,-1.9,74,63,77,5,28.4,0.98,136,GTM_91,1983
477,9,1997,-2.7,11,135,11,4,30.4,1.4,147,GTM_91,1983
478,10,1997,-1.1,75,63,79,4,27.7,1.09,138,GTM_91,1983
479,11,1997,2.6,86,13,90,4,26,0.83,99,GTM_91,1983
480,12,1997,2.1,14,95,14,3,25.8,0.89,109,GTM_91,1983
481,1,1998,2.1,43,60,45,3,26.2,0.97,103,GTM_91,1983
482,2,1998,1.6,22,80,23,3,26.9,1.02,102,GTM_91,1983
483,3,1998,1.2,34,106,36,3,28.5,1.18,141,GTM_91,1983
484,4,1998,-1.1,23,139,24,3,30.6,1.48,163,GTM_91,1983
485,5,1998,-1.2,25,141,26,3,30.6,1.58,166,GTM_91,1983
486,6,1998,-1.2,24,148,25,3,33.8,2.08,171,GTM_91,1983
487,7,1998,-0.699999999999999,136,0,174,32,28.9,1.04,136,GTM_91,1983
488,8,1998,2.5,125,0,289,55,27.2,0.86,125,GTM_91,1983
489,9,1998,2.8,56,75,23,20,29,1.27,131,GTM_91,1983
490,10,1998,4.2,94,42,92,14,27.2,1.06,136,GTM_91,1983
491,11,1998,3.3,4,115,0,11,26.5,0.84,118,GTM_91,1983
492,12,1998,2.4,2,115,0,9,25.8,0.83,117,GTM_91,1983
493,1,1999,2.6,57,61,59,8,26.7,1.01,118,GTM_91,1983
494,2,1999,1.5,6,132,5,7,29.2,1.22,138,GTM_91,1983
495,3,1999,0.700000000000003,13,130,13,6,27.7,1.14,143,GTM_91,1983
496,4,1999,-2.5,8,157,8,5,29.3,1.34,166,GTM_91,1983
497,5,1999,-3,4,171,3,5,30.2,1.55,175,GTM_91,1983
498,6,1999,-3.2,9,154,9,4,32,1.92,163,GTM_91,1983
499,7,1999,-2.6,137,0,170,29,27.9,0.98,137,GTM_91,1983
500,8,1999,-2,137,0,191,55,27.3,0.92,137,GTM_91,1983
501,9,1999,-1.4,55,84,21,20,29,1.34,139,GTM_91,1983
502,10,1999,-1.2,23,100,18,14,26,1.02,123,GTM_91,1983
503,11,1999,-1.6,4,111,1,11,26,0.86,115,GTM_91,1983
504,12,1999,-1.8,14,97,12,9,25.3,0.81,111,GTM_91,1983
505,1,2000,-2.3,2,122,1,8,26.5,1.01,124,GTM_91,1983
506,2,2000,-2.9,3,125,2,7,27.7,1.13,128,GTM_91,1983
507,3,2000,-3.5,2,155,2,6,27.8,1.16,157,GTM_91,1983
508,4,2000,-1.9,110,43,115,5,28.4,1.24,153,GTM_91,1983
509,5,2000,-0.799999999999997,77,94,80,5,29.7,1.51,171,GTM_91,1983
510,6,2000,2.1,36,137,38,4,32.5,1.94,173,GTM_91,1983
511,7,2000,2,150,0,166,12,29.2,1.06,150,GTM_91,1983
512,8,2000,2.9,142,0,245,55,28.2,0.95,142,GTM_91,1983
513,9,2000,3.5,83,61,51,20,29.4,1.35,144,GTM_91,1983
514,10,2000,3.6,42,92,38,14,27.6,1.13,134,GTM_91,1983
515,11,2000,3,18,96,15,11,26.7,0.92,114,GTM_91,1983
516,12,2000,2.6,22,84,21,9,25.3,0.87,106,GTM_91,1983
517,1,2001,2,15,98,14,8,25.7,0.93,112,GTM_91,1983
518,2,2001,1.7,45,78,46,7,27.2,1.09,123,GTM_91,1983
519,3,2001,0.800000000000001,7,132,7,6,28.2,1.19,140,GTM_91,1983
520,4,2001,0.600000000000001,48,113,50,5,29.7,1.35,162,GTM_91,1983
521,5,2001,0.600000000000001,37,130,38,5,29.7,1.51,166,GTM_91,1983
522,6,2001,-1.5,9,155,9,4,31.3,1.84,164,GTM_91,1983
523,7,2001,-1.1,138,0,163,22,28.5,1.02,138,GTM_91,1983
524,8,2001,-0.699999999999999,136,0,192,55,27.6,0.91,136,GTM_91,1983
525,9,2001,0.5,63,85,30,20,29.8,1.39,148,GTM_91,1983
526,10,2001,1,31,114,26,14,28.2,1.17,145,GTM_91,1983
527,11,2001,-0.5,6,114,3,11,26.4,0.89,120,GTM_91,1983
528,12,2001,2,110,6,114,10,26,0.89,115,GTM_91,1983
529,1,2002,1.9,34,73,34,8,26.2,0.98,107,GTM_91,1983
530,2,2002,1.6,45,82,46,7,27.8,1.11,127,GTM_91,1983
531,3,2002,-0.899999999999999,5,147,4,6,29.3,1.28,152,GTM_91,1983
532,4,2002,-1.6,21,146,22,6,29.6,1.37,167,GTM_91,1983
533,5,2002,-1.4,35,135,36,5,30.7,1.62,169,GTM_91,1983
534,6,2002,-1.2,27,141,28,5,32.9,2,169,GTM_91,1983
535,7,2002,-0.899999999999999,151,0,176,21,30.9,1.16,151,GTM_91,1983
536,8,2002,-1.1,134,11,136,16,29.5,1.05,145,GTM_91,1983
537,9,2002,-1.7,13,128,10,12,30,1.41,141,GTM_91,1983
538,10,2002,-1.7,18,134,16,10,28.2,1.06,152,GTM_91,1983
539,11,2002,-2.1,7,114,5,8,26.9,0.89,120,GTM_91,1983
540,12,2002,-1.1,62,39,64,7,25.3,0.87,100,GTM_91,1983
541,1,2003,-1,32,87,33,6,26.9,1.02,118,GTM_91,1983
542,2,2003,-1,45,78,47,6,28.1,1.15,123,GTM_91,1983
543,3,2003,-1.3,29,129,30,5,29.2,1.29,157,GTM_91,1983
544,4,2003,-2.3,1,158,0,5,29.9,1.4,159,GTM_91,1983
545,5,2003,-2.6,16,165,16,4,31.3,1.67,180,GTM_91,1983
546,6,2003,-2.1,32,134,33,4,31.8,1.89,166,GTM_91,1983
547,7,2003,-2,129,15,135,4,28,0.99,143,GTM_91,1983
548,8,2003,-1.7,132,0,166,29,27.7,0.91,132,GTM_91,1983
549,9,2003,-1.4,52,93,42,17,28.8,1.25,145,GTM_91,1983
550,10,2003,-1.7,13,140,8,13,28,1.12,152,GTM_91,1983
551,11,2003,-2.1,3,118,0,10,26.5,0.87,120,GTM_91,1983
552,12,2003,-1.1,64,49,66,8,25.2,0.85,113,GTM_91,1983
553,1,2004,-1.5,13,102,12,7,26.5,1.02,115,GTM_91,1983
554,2,2004,-0.599999999999998,93,31,97,6,27.2,1.07,123,GTM_91,1983
555,3,2004,-1.3,11,148,11,6,29,1.27,159,GTM_91,1983
556,4,2004,-1,60,91,62,5,28.6,1.27,150,GTM_91,1983
557,5,2004,-1.7,5,179,5,5,30.9,1.63,184,GTM_91,1983
558,6,2004,-1.6,22,139,23,4,31.2,1.84,162,GTM_91,1983
559,7,2004,-1.5,134,12,141,4,29.2,1.06,146,GTM_91,1983
560,8,2004,-1.9,114,28,120,4,28.7,1.02,142,GTM_91,1983
561,9,2004,-2.3,31,115,32,3,29.5,1.35,146,GTM_91,1983
562,10,2004,-1.8,34,118,35,3,27.4,1.07,152,GTM_91,1983
563,11,2004,-1.1,53,62,56,3,26.5,0.85,116,GTM_91,1983
564,12,2004,-1.4,5,105,5,3,25.4,0.88,110,GTM_91,1983
565,1,2005,-1.6,17,99,18,3,26.4,1,116,GTM_91,1983
566,2,2005,3.3,134,0,264,55,29.4,1.23,134,GTM_91,1983
567,3,2005,4.5,106,49,75,20,29.3,1.29,155,GTM_91,1983
568,4,2005,3.5,33,128,28,14,29.2,1.33,161,GTM_91,1983
569,5,2005,3.3,41,119,39,11,29.8,1.53,160,GTM_91,1983
570,6,2005,2.9,23,142,23,9,31.6,1.82,165,GTM_91,1983
571,7,2005,3.1,141,0,200,55,28.2,0.99,141,GTM_91,1983
572,8,2005,3.2,139,0,188,55,28.6,0.97,139,GTM_91,1983
573,9,2005,3.4,69,78,36,20,29.6,1.34,147,GTM_91,1983
574,10,2005,3,22,128,16,14,27.8,1.12,149,GTM_91,1983
575,11,2005,2.3,15,102,12,11,26.3,0.89,117,GTM_91,1983
576,12,2005,1.5,2,118,0,9,25.6,0.85,120,GTM_91,1983
577,1,2006,0.800000000000001,9,117,8,8,27,1,126,GTM_91,1983
578,2,2006,-2.2,1,128,0,7,28.4,1.17,129,GTM_91,1983
579,3,2006,-2,41,103,42,6,27.7,1.15,144,GTM_91,1983
580,4,2006,-2.1,39,113,40,5,28.7,1.28,152,GTM_91,1983
581,5,2006,-1.7,43,127,45,5,29.4,1.47,171,GTM_91,1983
582,6,2006,-1.9,13,153,13,4,32,1.91,166,GTM_91,1983
583,7,2006,-1.4,141,0,174,29,29.4,1.07,141,GTM_91,1983
584,8,2006,-1,133,0,181,55,27.5,0.88,133,GTM_91,1983
585,9,2006,1.2,76,67,43,20,28.9,1.3,142,GTM_91,1983
586,10,2006,1.4,41,108,37,14,27.8,1.11,149,GTM_91,1983
587,11,2006,1,15,100,13,11,26.2,0.88,115,GTM_91,1983
588,12,2006,1.3,42,57,42,9,23.7,0.75,99,GTM_91,1983
589,1,2007,1.6,52,60,53,8,25.1,0.91,112,GTM_91,1983
590,2,2007,1,21,92,21,7,27.4,1.1,113,GTM_91,1983
591,3,2007,-0.5,27,129,27,6,29.3,1.3,156,GTM_91,1983
592,4,2007,-0.899999999999999,47,110,49,5,28.7,1.26,157,GTM_91,1983
593,5,2007,-1,24,145,24,5,30,1.54,168,GTM_91,1983
594,6,2007,-0.799999999999997,30,131,31,4,31.4,1.84,161,GTM_91,1983
595,7,2007,0.700000000000003,127,0,204,55,27.1,0.91,127,GTM_91,1983
596,8,2007,-0.199999999999999,136,0,148,55,27.5,0.88,136,GTM_91,1983
597,9,2007,0.900000000000002,64,90,31,20,29.4,1.34,154,GTM_91,1983
598,10,2007,-0.299999999999997,17,135,11,14,27.8,1.11,151,GTM_91,1983
599,11,2007,-0.599999999999998,12,104,9,11,26,0.84,116,GTM_91,1983
600,12,2007,-1.1,2,114,0,9,25.1,0.81,116,GTM_91,1983
601,1,2008,-1,35,85,36,8,26.5,0.98,120,GTM_91,1983
602,2,2008,-1.7,1,128,0,7,26.8,1.02,129,GTM_91,1983
603,3,2008,-2.5,5,161,4,6,28.4,1.17,166,GTM_91,1983
604,4,2008,-1.8,73,91,77,5,28.4,1.22,164,GTM_91,1983
605,5,2008,-1.4,44,119,46,5,29.7,1.52,163,GTM_91,1983
606,6,2008,-1.2,27,128,28,4,31,1.8,155,GTM_91,1983
607,7,2008,-0.899999999999999,151,0,165,10,28.9,1.04,151,GTM_91,1983
608,8,2008,-1,139,5,146,9,28.5,0.99,144,GTM_91,1983
609,9,2008,-1.3,28,120,27,8,29.8,1.36,147,GTM_91,1983
610,10,2008,-1.3,19,117,19,7,27.6,1.12,136,GTM_91,1983
611,11,2008,0.700000000000003,58,51,60,6,25.5,0.81,109,GTM_91,1983
612,12,2008,0.600000000000001,29,84,30,5,25.7,0.83,112,GTM_91,1983
613,1,2009,-0.199999999999999,25,96,26,5,26.3,0.94,121,GTM_91,1983
614,2,2009,2,128,0,159,27,28.9,1.18,128,GTM_91,1983
615,3,2009,1.5,22,129,12,17,28.1,1.2,151,GTM_91,1983
616,4,2009,-1.2,13,153,9,12,30.2,1.41,166,GTM_91,1983
617,5,2009,-1.9,7,178,4,10,31.5,1.68,184,GTM_91,1983
618,6,2009,-1.7,29,141,28,8,34.1,2.1,169,GTM_91,1983
619,7,2009,-1.6,127,17,133,7,28.7,1,145,GTM_91,1983
620,8,2009,-1.3,139,0,173,32,29.2,1.01,139,GTM_91,1983
621,9,2009,-1.7,30,127,16,18,30.9,1.47,156,GTM_91,1983
622,10,2009,-1.3,38,108,35,13,28.3,1.09,147,GTM_91,1983
623,11,2009,-1.5,12,106,10,10,27.1,0.95,118,GTM_91,1983
624,12,2009,-0.699999999999999,57,46,58,9,26,0.95,103,GTM_91,1983
625,1,2010,1.1,56,64,58,7,26.4,0.89,120,GTM_91,1983
626,2,2010,0.700000000000003,33,86,33,6,27,1.04,118,GTM_91,1983
627,3,2010,-0.299999999999997,31,116,32,6,28,1.16,147,GTM_91,1983
628,4,2010,1.1,92,67,96,5,30.6,1.44,159,GTM_91,1983
629,5,2010,-0.399999999999999,16,151,16,5,31,1.65,167,GTM_91,1983
630,6,2010,-1,7,166,7,4,32.7,2,173,GTM_91,1983
631,7,2010,-1.8,87,59,91,4,29,1.09,145,GTM_91,1983
632,8,2010,-2.5,94,48,99,4,28.7,1.08,142,GTM_91,1983
633,9,2010,-2.5,53,99,56,3,29.8,1.38,152,GTM_91,1983
634,10,2010,-2.7,3,141,3,3,28.3,1.13,144,GTM_91,1983
635,11,2010,-2.7,17,97,17,3,26,0.7,113,GTM_91,1983
636,12,2010,-2.3,33,76,34,3,26,0.9,109,GTM_91,1983
637,1,2011,-2.1,28,84,29,3,26,0.97,112,GTM_91,1983
638,2,2011,-2.7,0,127,0,3,27.5,1.04,127,GTM_91,1983
639,3,2011,-3.3,5,140,6,3,28.2,1.21,145,GTM_91,1983
640,4,2011,-3.9,6,158,6,2,30.3,1.42,164,GTM_91,1983
641,5,2011,-3.5,33,125,35,2,29,1.39,159,GTM_91,1983
642,6,2011,-3.7,6,157,7,2,33,1.99,163,GTM_91,1983
643,7,2011,-4.1,97,55,102,2,29.6,0.98,152,GTM_91,1983
644,8,2011,-4.2,120,26,126,2,28.9,1.02,145,GTM_91,1983
645,9,2011,-4.4,30,117,31,2,29,1.28,146,GTM_91,1983
646,10,2011,-4.1,19,132,19,2,27.9,1.18,151,GTM_91,1983
647,11,2011,-3.6,28,72,29,2,26.2,0.86,99,GTM_91,1983
648,12,2011,-3.8,0,111,0,2,25.3,0.86,111,GTM_91,1983
649,1,2012,-4,4,115,4,2,25.9,0.92,119,GTM_91,1983
650,2,2012,-4.5,1,143,1,2,31.6,1.44,145,GTM_91,1983
651,3,2012,-4.9,5,150,6,2,28.1,1.15,156,GTM_91,1983
652,4,2012,-5.3,6,141,6,2,27.7,1.06,147,GTM_91,1983
653,5,2012,-5.5,5,168,5,2,29.9,1.46,172,GTM_91,1983
654,6,2012,-5.3,15,156,16,2,32.5,1.99,171,GTM_91,1983
655,7,2012,-4.7,147,4,155,1,28.5,1,151,GTM_91,1983
656,8,2012,-4.1,144,0,177,26,28,0.93,144,GTM_91,1983
657,9,2012,-4.3,17,136,7,16,30.2,1.4,152,GTM_91,1983
658,10,2012,-4.3,7,146,3,12,28.8,1.16,153,GTM_91,1983
659,11,2012,-3.5,45,67,44,10,26.6,0.88,111,GTM_91,1983
660,12,2012,-3.1,32,79,32,8,25.9,0.88,111,GTM_91,1983
661,1,2013,-2.8,33,88,34,7,26.9,1,121,GTM_91,1983
662,2,2013,-3.4,1,130,0,6,28.4,1.16,131,GTM_91,1983
663,3,2013,-3.8,8,145,8,6,29.6,1.3,154,GTM_91,1983
664,4,2013,-4.2,16,143,16,5,30.1,1.41,159,GTM_91,1983
665,5,2013,-4,27,147,28,5,31,1.63,174,GTM_91,1983
666,6,2013,-3.7,22,145,23,4,32.2,1.89,167,GTM_91,1983
667,7,2013,-3.8,117,34,123,4,29.4,0.99,150,GTM_91,1983
668,8,2013,-3.1,132,0,180,42,27.6,0.89,132,GTM_91,1983
669,9,2013,-3.1,41,111,19,20,30.3,1.41,152,GTM_91,1983
670,10,2013,-1.7,66,78,63,14,28.3,1.17,143,GTM_91,1983
671,11,2013,-2,5,109,2,11,26.6,0.88,114,GTM_91,1983
672,12,2013,-2.3,2,109,0,9,24.8,0.85,111,GTM_91,1983
673,1,2014,-2.2,29,95,29,8,26.4,1.01,124,GTM_91,1983
674,2,2014,-2.4,27,90,27,7,26.9,1.05,117,GTM_91,1983
675,3,2014,-1.4,87,63,91,6,28.9,1.23,150,GTM_91,1983
676,4,2014,-0.899999999999999,72,92,75,5,28.6,1.25,164,GTM_91,1983
677,5,2014,1.5,58,106,60,5,29.2,1.47,163,GTM_91,1983
678,6,2014,0.900000000000002,11,156,11,4,32.5,1.96,166,GTM_91,1983
679,7,2014,0.800000000000001,144,5,151,4,29.1,1.04,149,GTM_91,1983
680,8,2014,1,143,0,195,46,27.7,0.91,143,GTM_91,1983
681,9,2014,1.3,68,80,44,20,29.3,1.32,148,GTM_91,1983
682,10,2014,1.8,48,93,45,14,27.5,1.1,141,GTM_91,1983
683,11,2014,1.4,18,93,15,11,26.2,0.86,111,GTM_91,1983
684,12,2014,1.6,45,69,45,9,25.7,0.87,113,GTM_91,1983
685,1,2015,0.800000000000001,2,116,1,8,26,0.96,119,GTM_91,1983
686,2,2015,-1.5,1,127,0,7,28.5,1.17,128,GTM_91,1983
687,3,2015,-2.3,5,162,5,6,30.3,1.37,168,GTM_91,1983
688,4,2015,-3.2,1,173,0,5,29.5,1.4,174,GTM_91,1983
689,5,2015,-1.8,82,86,86,5,30.1,1.53,168,GTM_91,1983
690,6,2015,-1.8,18,145,18,4,32.8,1.98,163,GTM_91,1983
691,7,2015,-2.5,99,61,104,4,31.1,1.17,160,GTM_91,1983
692,8,2015,-2.2,148,0,168,16,29.4,1.01,148,GTM_91,1983
693,9,2015,-2.1,41,110,39,12,30.8,1.45,151,GTM_91,1983
694,10,2015,-2.4,9,145,7,10,28.9,1.19,154,GTM_91,1983
695,11,2015,-1.3,64,42,66,8,26.5,0.86,106,GTM_91,1983
696,12,2015,1.8,76,21,79,7,24.3,0.79,97,GTM_91,1983
697,1,2016,1.2,35,79,36,6,26,0.88,114,GTM_91,1983
698,2,2016,-1,26,103,26,5,27.9,1.23,129,GTM_91,1983
699,3,2016,-1.7,38,127,40,5,31.4,1.66,165,GTM_91,1983
700,4,2016,-1.2,63,93,66,5,29.6,1.06,156,GTM_91,1983
701,5,2016,-1.2,52,110,54,4,28.9,1.55,162,GTM_91,1983
702,6,2016,-1.6,32,141,34,4,32.1,2.17,173,GTM_91,1983
703,7,2016,-1.4,139,0,166,22,28.9,0.95,139,GTM_91,1983
704,8,2016,-1.4,140,0,172,45,28.3,0.88,140,GTM_91,1983
705,9,2016,-2.2,58,88,34,20,29.9,1.71,145,GTM_91,1983
706,10,2016,-2.5,26,118,21,14,28.4,1.53,144,GTM_91,1983
707,11,2016,-2.8,21,96,19,11,26.6,1.08,118,GTM_91,1983
708,12,2016,-3.1,15,102,14,9,25.9,1.13,116,GTM_91,1983
709,1,2017,-3.6,15,118,14,8,26.9,1.48,133,GTM_91,1983
710,2,2017,-3.1,57,57,59,7,26.6,0.86,114,GTM_91,1983
711,3,2017,-3.4,45,107,46,6,28.8,1.44,152,GTM_91,1983
712,4,2017,-3.8,60,102,63,5,28.5,1.63,163,GTM_91,1983
713,5,2017,-2.8,58,98,61,5,28.5,1.2,156,GTM_91,1983
714,6,2017,-2.8,28,139,29,4,32.6,1.97,167,GTM_91,1983
715,7,2017,-3.9,140,18,147,4,29.7,1.33,158,GTM_91,1983
716,8,2017,-2.8,141,0,199,52,28.3,0.71,141,GTM_91,1983
717,9,2017,-2.1,65,84,34,20,30.2,1.38,149,GTM_91,1983
718,10,2017,-2,43,95,39,14,27.9,1.09,138,GTM_91,1983
